"customer_id","credit_score","country","gender","age","tenure","balance","products_number","credit_card","active_member","estimated_salary","churn"
15595037,772,"France","Male",47,9,152347.01,1,0,1,17671.78,0
15795151,705,"France","Female",38,3,123894.43,1,1,0,21177.1,0
15781975,708,"France","Male",34,3,0,1,0,1,121457.88,1
15575430,579,"France","Female",33,1,118392.75,1,1,1,157564.75,0
15734312,577,"Spain","Male",43,6,0,2,1,1,149457.81,0
15766017,615,"Germany","Male",58,3,72309.3,1,1,1,85687.09,1
15650322,701,"France","Female",34,3,105588.66,1,0,1,74694.41,0
15707974,815,"Spain","Female",38,2,48387,1,1,0,184796.84,0
15672216,584,"France","Female",40,4,82441.75,1,0,0,80852.11,0
15675794,645,"Germany","Male",47,9,152076.93,1,1,0,121840.2,1
15572467,506,"France","Male",37,5,0,2,1,1,127543.81,0
15809124,750,"France","Male",38,5,151532.4,1,1,1,46555.15,0
15751158,571,"France","Female",42,4,108825.34,3,1,0,55558.51,1
15591509,690,"France","Male",36,7,101583.11,2,1,0,123775.15,0
15647965,477,"France","Female",57,9,114023.64,2,1,1,71167.17,1
15789669,510,"France","Male",65,2,0,2,1,1,48071.61,0
15696539,613,"France","Female",21,7,105627.95,1,1,1,36560.51,0
15610433,573,"France","Male",35,9,0,2,1,0,11743.89,0
15591711,739,"Spain","Male",38,0,128366.44,1,1,0,12796.43,0
15695846,684,"France","Female",34,6,0,2,1,1,130928.22,0
15762927,674,"Germany","Female",36,6,100762.64,1,1,0,182156.86,0
15739857,785,"France","Female",40,3,0,2,1,1,96832.82,0
15684316,532,"France","Male",43,9,0,2,0,0,190573.91,1
15730868,747,"France","Male",41,5,0,2,1,1,22750.17,0
15618258,640,"Spain","Male",37,5,158024.38,1,1,0,81298.09,0
15636982,705,"Germany","Female",43,7,79974.55,1,1,1,103108.33,0
15662021,685,"Spain","Female",42,2,0,2,0,0,199992.48,0
15643294,703,"France","Female",33,8,190566.65,1,1,1,79997.14,0
15635141,598,"Germany","Male",59,8,118210.42,2,0,0,60192.14,1
15610753,581,"France","Male",28,3,104367.5,1,1,1,29937.75,0
15624695,662,"Spain","Female",72,7,140301.72,1,0,1,179258.67,0
15595537,626,"Germany","Male",49,9,171787.84,2,1,0,187192.23,0
15663168,665,"France","Male",35,8,110934.54,1,1,0,169287.99,0
15781451,504,"France","Male",42,3,134936.97,2,0,0,135178.91,0
15706729,662,"France","Male",38,0,105271.56,1,0,1,179833.45,0
15695356,722,"France","Male",46,5,0,2,1,0,179908.71,0
15599829,577,"France","Female",35,10,0,2,1,1,25161.61,0
15607986,555,"France","Male",40,10,139930.18,1,1,1,105720.09,0
15633213,628,"Spain","Male",50,8,0,1,0,0,144366.83,1
15732293,759,"Spain","Male",31,8,0,2,1,1,99086.74,0
15711130,734,"France","Male",45,2,0,2,1,0,99593.28,0
15634896,521,"France","Female",39,6,0,2,0,1,27375.15,0
15740404,758,"France","Female",34,3,0,2,1,1,124226.16,0
15803764,561,"France","Male",28,7,0,2,1,0,7797.01,0
15727556,744,"Spain","Female",26,5,166297.89,1,1,1,181694.44,0
15811314,589,"Germany","Female",36,9,140355.56,2,1,0,136329.96,0
15643752,540,"France","Male",25,5,116160.23,1,1,0,13411.67,0
15809585,646,"France","Male",38,7,0,2,1,0,1528.4,0
15634792,516,"France","Female",40,9,0,2,0,1,33266.29,0
15713975,565,"Germany","Female",47,10,139756.12,1,1,0,165849.49,1
15582246,737,"Spain","Female",45,2,0,2,0,1,177695.67,0
15645956,452,"Spain","Male",44,3,88915.85,1,1,0,69697.74,0
15776605,528,"Spain","Male",36,7,0,2,1,0,60536.56,0
15589869,437,"France","Male",49,9,111634.29,2,0,1,166440.32,0
15572114,673,"Spain","Male",40,1,121629.22,1,1,1,3258.6,0
15652658,721,"France","Male",36,1,155176.83,2,1,1,49653.37,0
15756538,654,"France","Female",37,5,0,1,0,1,71492.28,0
15609286,702,"France","Male",37,10,150525.8,1,1,1,94728.49,0
15577064,592,"Germany","Male",36,2,104702.65,2,1,0,107948.72,0
15679928,592,"France","Female",31,2,84102.11,2,0,1,116385.24,0
15609637,652,"France","Male",51,7,0,2,0,1,43496.36,0
15807563,841,"France","Female",52,5,0,1,0,0,183239.71,1
15645593,599,"France","Female",41,2,91328.71,1,1,0,115724.78,0
15683618,774,"France","Female",35,3,121418.62,1,1,1,24400.37,0
15690188,631,"France","Male",33,7,0,1,1,1,58043.02,1
15596984,629,"France","Female",31,6,0,1,1,1,16447.6,1
15801473,599,"Germany","Male",33,2,51949.95,2,1,0,85045.92,0
15568025,758,"France","Male",51,8,81710.46,1,1,1,116520.07,0
15645717,732,"France","Male",62,2,0,2,1,1,25438.87,0
15649423,580,"France","Female",35,8,0,2,0,1,10357.03,0
15801316,523,"France","Male",61,8,66250.71,1,1,1,21859.06,0
15775761,610,"Germany","Female",69,5,86038.21,3,0,0,192743.06,1
15810995,526,"Germany","Male",34,3,122726.56,1,1,1,46772.36,0
15701768,637,"France","Male",32,3,0,2,1,1,197827.06,0
15737452,653,"Germany","Male",58,1,132602.88,1,1,0,5097.67,1
15760849,537,"France","Male",39,2,0,2,1,1,137651.6,0
15786035,740,"France","Male",39,9,0,2,1,0,19047.23,0
15607993,625,"France","Female",52,2,79468.96,1,1,1,84606.03,0
15796343,707,"France","Female",31,2,82787.93,2,0,0,91423.69,0
15617603,850,"Germany","Male",30,5,123210.56,2,1,1,102180.27,0
15736250,781,"France","Male",38,2,117810.79,1,0,1,65632.33,1
15626882,662,"Spain","Male",37,5,94901.09,1,1,1,48233.75,0
15603880,519,"Germany","Male",38,1,114141.64,1,1,1,60988.21,1
15778154,628,"Germany","Male",50,4,122227.71,1,0,1,14217.77,1
15709621,662,"France","Male",31,3,0,2,0,1,27731.05,0
15720050,727,"France","Female",28,2,110997.76,1,1,0,101433.76,0
15606274,594,"Germany","Male",38,6,63176.44,2,1,1,14466.08,0
15686345,828,"Spain","Male",34,9,0,2,1,1,81853.98,0
15654379,588,"Spain","Male",59,4,0,2,1,1,27435.41,0
15580493,469,"France","Male",33,1,127818.52,1,1,0,163477.22,0
15673020,678,"France","Female",49,3,204510.94,1,0,1,738.88,1
15672299,510,"France","Male",44,6,0,2,1,1,175518.31,0
15706163,518,"Germany","Male",46,4,113625.93,1,0,0,92727.42,1
15586848,706,"France","Male",38,1,0,2,1,0,122379.54,0
15634501,441,"France","Male",60,1,140614.15,1,0,1,174381.23,0
15632576,520,"France","Male",31,4,93249.4,1,1,0,77335.75,0
15567557,573,"France","Male",27,2,128243.03,1,1,1,11631.34,0
15624703,550,"Germany","Male",35,9,129847.75,2,1,0,197325.4,0
15679148,508,"France","Male",44,3,115451.05,2,0,0,67234.33,0
15787655,707,"France","Male",47,3,0,2,1,0,174303.29,0
15732270,727,"Spain","Male",71,8,0,1,1,1,198446.91,1
15565796,745,"Germany","Male",48,10,96048.55,1,1,0,74510.65,0
15588535,750,"Spain","Female",39,6,0,2,0,0,19264.33,0
15648047,742,"Germany","Male",27,5,190125.43,2,0,0,21793.59,0
15813159,526,"France","Male",52,8,93590.47,1,0,1,21228.71,1
15777708,824,"Spain","Female",38,3,0,2,1,0,192800.25,0
15647099,633,"France","Female",37,9,156091.97,1,1,0,72008.61,0
15792934,661,"France","Male",26,8,0,2,0,0,196875.87,0
15630709,619,"Germany","Female",31,2,56116.3,2,0,0,2181.94,0
15787014,648,"Germany","Female",28,8,90371.09,1,1,1,146851.73,0
15653773,457,"France","Female",38,7,164496.99,1,1,1,163327.27,0
15669060,662,"France","Male",74,6,0,2,1,0,123583.85,0
15804295,485,"France","Male",41,2,100254.76,2,1,1,12706.67,0
15810839,610,"France","Male",34,0,103108.17,1,0,0,125646.82,0
15620030,744,"France","Male",29,1,0,1,0,0,82422.97,0
15727819,677,"Spain","Female",34,10,171671.9,1,1,1,50777.77,0
15589224,596,"Spain","Male",41,5,0,2,0,1,141053.85,0
15731507,456,"France","Female",33,1,188285.68,1,0,0,58363.94,0
15665783,565,"France","Male",49,7,0,2,1,1,89609.26,0
15603582,569,"Spain","Female",34,3,0,1,1,0,133997.53,0
15632793,638,"France","Female",29,9,103417.74,1,1,1,15336.4,0
15804771,614,"France","Male",51,4,40685.92,1,1,1,46775.28,0
15654577,549,"Germany","Male",54,5,92877.33,1,1,0,2619.64,1
15639278,580,"Germany","Female",36,6,145387.32,2,1,1,169963.2,1
15770719,697,"France","Female",39,6,151553.19,1,1,1,44946.29,0
15643819,714,"France","Female",25,4,0,2,0,0,82500.84,0
15694395,620,"France","Female",29,1,138740.24,2,0,0,154700.61,0
15706365,648,"France","Female",50,9,102535.57,1,1,1,189543.19,0
15794875,691,"Spain","Male",35,6,0,2,0,1,178038.17,0
15754747,686,"Germany","Male",33,9,141918.09,2,0,1,184036.47,0
15766552,643,"France","Male",37,6,0,2,0,0,142454.77,0
15710053,667,"Germany","Female",44,5,140406.68,2,0,1,57164.19,0
15746341,630,"France","Male",40,8,0,2,1,1,42495.81,0
15721740,633,"Germany","Male",50,7,88302.65,1,1,1,195937.16,0
15619955,733,"Germany","Male",34,3,100337.96,3,1,0,48559.19,1
15660535,680,"France","Female",47,5,0,2,1,1,179843.33,0
15677052,589,"France","Female",59,2,0,2,1,1,126160.24,1
15598331,764,"France","Female",40,9,100480.53,1,1,0,124095.69,0
15812720,807,"Germany","Male",37,10,130110.45,2,0,1,172097.95,0
15791836,690,"France","Male",29,5,0,2,1,0,108577.97,0
15574868,792,"Germany","Male",36,5,115725.24,2,0,0,1871.25,0
15588406,574,"Spain","Female",37,7,0,2,1,0,32262.28,0
15734565,696,"France","Male",29,8,0,2,1,0,191166.09,0
15748920,561,"France","Female",49,8,0,2,1,1,12513.07,0
15713770,586,"Spain","Male",41,3,63873.56,1,1,0,83753.64,0
15579617,489,"France","Female",51,3,0,2,0,1,174098.28,1
15671358,720,"France","Male",44,4,0,2,1,0,163471.01,0
15725355,439,"France","Female",43,8,0,1,0,1,104889.3,0
15672053,526,"Spain","Male",38,2,0,2,0,0,58010.98,0
15666975,710,"France","Female",36,4,116085.06,1,1,0,58601.61,0
15623499,548,"Germany","Male",49,9,108437.89,1,0,0,127022.87,1
15750497,850,"France","Female",37,7,153147.75,1,1,1,152235.3,0
15738248,662,"France","Female",37,5,0,2,1,0,151871.84,0
15805312,607,"France","Male",45,7,123859.6,1,0,1,113051.57,0
15713347,577,"Spain","Male",48,6,179852.26,1,1,0,193580.32,0
15664523,696,"Germany","Female",31,8,122021.92,2,1,0,33828.64,0
15735837,574,"Spain","Male",36,3,0,2,1,1,8559.66,0
15572022,605,"France","Female",36,6,0,1,0,1,690.84,0
15759805,582,"France","Female",32,4,0,2,1,0,59668.81,0
15715297,779,"Germany","Female",40,2,75470.23,1,1,1,52894.01,0
15699335,615,"Germany","Female",33,3,137657.25,2,1,1,171657.57,0
15594878,661,"Spain","Female",41,5,28082.95,1,1,0,69586.27,1
15796111,708,"Germany","Female",54,8,145151.4,1,0,1,125311.17,1
15726832,850,"Germany","Male",61,3,141784.02,1,1,1,92053.75,0
15710543,629,"France","Male",46,1,130666.2,1,1,1,161125.67,1
15579820,704,"Spain","Male",38,6,106687.76,1,1,0,173776.5,0
15612050,556,"Spain","Female",48,8,168522.37,1,1,1,151310.16,0
15597896,365,"Germany","Male",30,0,127760.07,1,1,0,81537.85,1
15586914,659,"France","Male",36,6,123841.49,2,1,0,96833,0
15581237,573,"Spain","Male",33,1,160777.9,1,1,1,149536.15,0
15688264,629,"France","Female",43,0,0,2,1,1,41263.69,0
15648069,850,"France","Female",36,6,0,2,1,1,190194.95,0
15679048,558,"Germany","Male",41,2,124227.14,1,1,1,111184.67,0
15690492,625,"France","Male",41,6,97663.16,2,1,0,57128.78,0
15780870,580,"Spain","Male",67,3,153946.14,1,1,1,7418.92,0
15625151,640,"France","Female",66,9,116037.76,1,0,1,184636.05,0
15621423,736,"France","Female",42,7,117280.23,3,0,0,41921.06,1
15598086,624,"France","Female",45,3,68639.57,1,1,0,168002.31,1
15766355,550,"Germany","Male",49,0,108806.96,3,1,0,61446.92,1
15699238,618,"Spain","Female",40,8,0,2,1,0,80204.38,0
15608595,748,"France","Female",39,3,157371.54,1,0,1,97734.3,0
15770225,493,"France","Male",36,9,0,2,1,1,65816.53,0
15770375,850,"Germany","Female",26,8,123126.29,1,1,0,74425.41,0
15605684,664,"France","Female",31,7,104158.84,1,1,0,134169.85,0
15583033,640,"France","Female",20,4,0,2,0,1,78310.82,0
15813659,594,"France","Female",56,7,0,1,1,0,26215.85,1
15759140,682,"France","Female",64,10,128306.7,1,0,1,66040.83,0
15708791,584,"Spain","Male",32,9,85534.83,1,0,0,169137.24,0
15802368,608,"France","Female",47,6,0,1,1,1,126012.57,0
15641782,540,"France","Female",31,7,0,1,0,1,183051.6,1
15659098,669,"France","Male",30,7,95128.86,1,0,0,19799.26,0
15771742,580,"Germany","Male",38,9,115442.19,2,1,0,128481.5,1
15690925,527,"Spain","Female",29,2,27755.97,1,1,0,97468.44,1
15658449,695,"France","Male",45,9,43134.65,1,0,1,77330.35,0
15650313,632,"Germany","Male",65,6,129472.33,1,1,1,85179.48,0
15631162,631,"France","Male",32,10,0,2,0,1,196342.66,0
15786717,567,"France","Male",36,1,0,2,0,0,8555.73,0
15656484,682,"France","Male",40,4,0,2,1,1,140745.91,0
15608845,804,"Spain","Female",38,3,124197.22,1,1,0,74692.06,0
15700487,805,"France","Male",46,6,118022.06,3,1,0,162643.15,1
15806880,627,"Spain","Female",30,6,0,1,1,1,113408.47,0
15723706,573,"France","Female",33,0,90124.64,1,1,0,137476.71,0
15810593,568,"France","Male",51,4,0,3,1,1,66586.56,0
15625916,562,"Spain","Male",32,6,161628.66,1,1,0,91482.5,0
15796612,527,"France","Female",31,1,112203.25,1,1,0,182266.01,0
15716608,651,"Spain","Male",38,2,0,3,1,0,67029.82,1
15586931,694,"Spain","Male",39,3,0,1,1,1,95625.03,0
15684769,542,"France","Male",67,10,129431.36,1,0,1,21343.74,0
15809654,707,"France","Female",46,7,127476.73,2,1,1,146011.55,0
15679963,737,"Germany","Male",43,8,96353.8,1,0,0,10209.8,0
15685290,595,"Germany","Male",46,5,142360.62,2,1,0,48421.4,1
15743709,683,"France","Male",30,4,66190.33,1,1,1,115186.97,0
15736963,623,"France","Male",43,1,0,2,1,1,146379.3,0
15598700,676,"Spain","Female",30,5,0,2,0,1,157888.5,0
15651264,850,"Germany","Male",51,4,124425.99,1,0,0,118545.49,1
15707962,606,"France","Male",40,6,119501.88,2,1,0,46774.94,0
15700937,767,"Spain","Female",24,5,0,2,1,1,67445.85,0
15655192,850,"Spain","Female",24,1,0,2,0,1,69052.87,0
15618018,571,"France","Female",35,1,104783.81,2,0,1,178512.52,0
15733883,604,"France","Male",28,7,0,2,0,0,58595.64,0
15579131,835,"France","Male",25,7,0,2,1,1,83449.65,0
15777896,850,"Germany","Female",33,2,83415.04,1,0,1,74917.64,0
15679818,636,"Germany","Male",67,7,136709.35,1,0,1,66753.1,1
15684011,576,"Germany","Male",29,7,130575.26,1,0,1,173629.78,0
15607230,588,"Germany","Male",33,9,150186.22,2,1,1,65611.01,0
15699225,757,"France","Male",46,0,0,2,1,0,37460.05,0
15782802,582,"Germany","Male",26,6,114450.32,1,1,1,14081.64,0
15623489,543,"France","Female",67,0,128843.67,1,1,1,134612.48,0
15692317,722,"France","Male",30,5,0,2,1,0,166376.54,0
15719579,670,"Germany","Female",33,9,84521.48,2,0,1,198017.05,0
15747097,611,"France","Male",35,10,0,1,1,1,23598.23,1
15798385,512,"Spain","Female",46,3,0,2,1,1,56408.14,0
15720636,628,"France","Female",50,4,143054.56,1,0,1,109608.81,1
15603035,651,"France","Male",34,3,0,2,1,1,105599.65,0
15652192,759,"France","Female",33,9,160541.36,2,0,0,93541.14,0
15763055,572,"Spain","Male",31,5,98108.79,1,0,1,119996.95,0
15774155,662,"Germany","Male",33,0,103471.52,1,1,1,162703,0
15626414,703,"France","Male",44,6,98862.54,1,1,0,151516.7,0
15690153,639,"France","Female",37,4,116121.84,2,0,1,181850.74,0
15713043,691,"France","Female",33,6,0,2,1,1,100408.31,0
15647975,651,"Germany","Male",26,5,147037.32,1,0,0,141763.26,0
15808849,702,"France","Male",40,7,145536.9,1,0,1,135334.24,0
15758048,582,"France","Male",50,2,148942,1,1,1,116944.3,0
15667093,673,"France","Male",37,2,0,1,1,1,13624.02,0
15637414,618,"France","Female",24,7,128736.39,1,0,1,37147.61,0
15641773,580,"Germany","Male",45,2,179334.83,2,1,1,169303.65,0
15726186,639,"Spain","Male",29,4,133434.57,2,1,0,97983.44,0
15773242,621,"France","Male",32,1,0,2,1,1,168779.47,0
15691808,656,"France","Male",43,7,134919.85,1,1,0,194691.95,0
15787710,427,"Spain","Female",39,9,0,2,1,0,28368.37,0
15638272,609,"Spain","Male",32,4,99883.16,1,1,1,120594.85,0
15779423,716,"France","Male",39,1,70657.61,2,1,1,76476.05,0
15634950,657,"Germany","Male",57,8,107174.58,1,1,1,126369.55,1
15591986,621,"Germany","Male",46,6,141078.37,1,0,0,34580.8,1
15577913,651,"France","Female",32,8,144581.96,1,1,1,87609.5,0
15769125,727,"Spain","Female",41,10,0,2,0,1,47468.56,0
15662238,822,"France","Male",37,3,105563,1,1,0,182624.93,0
15702801,677,"France","Female",29,3,86616.35,1,0,0,91903.9,1
15785975,525,"Spain","Female",60,7,0,2,0,1,168034.9,0
15592194,492,"France","Female",28,9,0,2,1,0,95957.09,0
15808566,516,"France","Male",46,2,0,2,1,1,169122.54,0
15569364,666,"France","Male",36,3,0,2,1,0,35156.54,0
15605791,524,"Germany","Male",29,9,144287.6,2,1,0,32063.3,0
15790659,701,"Spain","Male",59,7,0,2,0,1,27597.59,0
15604588,850,"Spain","Female",38,3,0,2,0,1,179360.76,0
15778489,780,"Germany","Male",71,9,142550.25,2,1,1,122506.78,0
15587507,850,"France","Male",47,6,0,1,1,0,187391.02,1
15613962,499,"France","Female",38,9,0,2,0,1,183042.2,0
15604217,726,"France","Male",34,9,0,2,0,0,14121.61,0
15667417,572,"France","Male",33,9,68193.72,1,1,0,19998.31,0
15781802,755,"France","Male",41,6,104817.41,1,1,0,126013.58,1
15713826,613,"Germany","Female",20,0,117356.19,1,0,0,113557.7,1
15726153,622,"France","Male",31,5,106260.67,1,1,1,2578.43,0
15702030,516,"France","Female",29,2,104982.57,1,1,0,157378.5,0
15673591,842,"France","Male",44,3,141252.18,4,0,1,128521.16,1
15781505,685,"France","Male",20,4,104719.94,2,1,0,38691.34,0
15777179,687,"France","Male",35,9,0,2,0,1,73133.82,0
15621834,700,"Spain","Female",43,0,0,2,1,0,59475.35,0
15795519,716,"Germany","Female",18,3,128743.8,1,0,0,197322.13,0
15757588,526,"France","Male",30,9,0,2,0,0,100995.68,0
15727868,711,"France","Female",38,2,129022.06,2,1,1,14374.86,1
15789753,480,"France","Male",40,6,148790.61,1,0,1,79329.7,0
15658987,557,"France","Female",46,4,96173.17,2,1,1,116378.31,0
15566633,698,"Germany","Male",55,8,155059.1,2,1,1,144584.29,0
15566660,670,"France","Female",41,10,0,3,1,0,81602.02,0
15623063,651,"Germany","Male",35,8,110067.71,1,1,0,127678.95,1
15796413,794,"France","Male",46,6,0,2,1,0,195325.74,0
15793346,602,"France","Female",72,3,0,2,1,1,171260.66,0
15804038,740,"France","Male",44,9,0,1,0,1,96528,1
15650454,641,"France","Male",57,5,0,2,1,1,122449.18,0
15684294,735,"France","Male",50,2,0,2,0,1,147075.69,0
15687491,817,"Germany","Male",45,9,101207.75,1,0,0,88211.12,1
15629338,658,"Spain","Female",31,2,36566.96,1,1,0,103644.98,1
15719958,850,"Germany","Male",39,3,124548.99,2,1,1,120380.12,0
15585748,585,"Germany","Female",28,9,135337.49,2,1,1,40385.61,0
15609987,755,"France","Male",42,2,119919.12,1,1,0,156868.21,0
15681342,639,"France","Female",35,1,103015.12,2,1,1,139094.12,0
15631406,459,"Germany","Male",50,5,109387.9,1,1,0,155721.15,0
15605263,552,"France","Male",33,5,140931.57,1,0,1,10921.5,0
15714260,646,"France","Female",38,2,0,2,0,0,178752.73,0
15776827,770,"Germany","Male",37,5,141547.26,2,0,1,180326.83,0
15789484,751,"Germany","Female",36,6,169831.46,2,1,1,27758.36,0
15759966,612,"Spain","Female",36,5,119799.27,2,1,0,159416.58,0
15603096,410,"France","Male",33,6,125789.69,1,0,0,66333.56,1
15601274,667,"Spain","Female",40,1,146502.07,1,1,0,19162.89,0
15650864,507,"France","Male",42,6,0,2,1,0,34777.23,0
15697270,608,"Spain","Male",27,4,153325.1,1,1,1,199953.33,0
15746805,597,"France","Male",33,9,0,2,1,0,49374.82,0
15726032,608,"France","Male",33,9,89968.69,1,1,0,68777.26,0
15577970,489,"France","Male",34,5,0,1,0,0,43540.59,0
15711398,525,"France","Female",25,6,0,2,1,0,89566.64,0
15679961,708,"Spain","Male",46,7,68799.72,1,1,1,39704.14,0
15714397,621,"Germany","Female",30,2,101014.08,2,1,1,165257.31,0
15775335,635,"Germany","Female",48,4,81556.89,2,1,0,191914.37,0
15643635,664,"Spain","Male",32,5,133705.74,1,0,0,134455.84,0
15574305,680,"France","Male",36,3,116275.12,1,1,1,63795.8,0
15743411,609,"Spain","Male",61,1,0,1,1,0,22447.85,1
15574122,817,"France","Male",34,5,129278.43,1,0,0,165562.84,0
15700300,674,"Germany","Female",44,4,131593.85,1,0,1,171345.02,1
15628123,632,"France","Female",28,5,118890.81,1,0,1,145157.97,0
15615991,654,"France","Male",42,7,99263.09,1,1,1,67607.9,0
15568449,661,"Spain","Male",38,7,143006.7,1,1,1,15650.89,0
15622289,605,"Spain","Female",36,9,0,2,0,1,35521.63,0
15783444,788,"France","Female",39,3,135139.33,1,0,1,113086.08,0
15591740,590,"France","Female",54,4,0,2,1,1,93820.49,1
15721719,743,"France","Male",42,7,77002.2,2,1,1,80428.42,0
15707479,664,"France","Male",40,7,125608.72,1,1,0,122073.48,0
15789936,663,"France","Female",33,2,0,2,1,0,153295,0
15605333,529,"Spain","Male",31,6,0,1,1,0,10625.91,0
15593470,576,"Germany","Female",36,8,166287.85,1,1,1,23305.85,0
15691011,591,"France","Male",42,9,161651.37,2,1,1,131753.97,0
15622729,649,"France","Female",46,2,0,2,1,1,66602.7,0
15574947,656,"France","Male",36,8,97786.08,2,0,1,21478.36,0
15782404,487,"France","Female",34,2,96019.5,1,0,0,9085,0
15583067,687,"France","Female",36,4,97157.96,1,0,1,63185.05,0
15582960,473,"France","Female",33,5,125827.43,1,0,1,145698.73,0
15578435,640,"France","Male",40,8,110340.68,1,1,1,157886.6,0
15737414,647,"France","Male",35,4,123761.68,1,1,0,83910.4,0
15580149,638,"Spain","Male",41,7,0,2,1,0,43889.41,0
15605286,565,"France","Male",55,4,118803.35,2,1,1,128124.7,1
15588186,520,"Spain","Male",45,7,107023.03,1,1,0,32903.93,0
15768530,554,"Spain","Female",27,4,0,2,1,1,135083.73,0
15732265,630,"France","Male",33,9,0,2,1,0,64804.59,0
15603550,588,"Germany","Female",37,7,70258.88,2,1,0,139607.61,0
15742404,718,"France","Male",38,7,0,2,1,0,38308.34,0
15761783,577,"France","Male",41,6,0,1,1,1,167621.18,0
15693996,507,"France","Female",33,1,113452.66,1,0,0,142911.99,0
15605067,472,"France","Male",19,9,0,2,1,0,3453.4,0
15783883,753,"Germany","Female",38,1,117314.92,1,1,0,122021.33,1
15664668,534,"France","Female",42,9,144801.97,1,0,1,12483.39,1
15804950,514,"France","Female",41,7,0,2,1,1,3756.65,0
15659501,753,"France","Female",38,6,142263.45,1,0,1,33730.43,0
15742369,667,"Spain","Male",31,5,0,2,1,1,20346.69,0
15743818,748,"Spain","Male",58,9,122330.7,2,0,1,124429.19,0
15748691,794,"Spain","Female",30,1,154970.54,1,0,1,156768.45,0
15770576,555,"Spain","Male",50,7,128061,2,1,1,62375.1,0
15581102,554,"France","Female",22,8,0,2,0,1,142670.61,0
15654851,748,"France","Male",44,2,92911.52,1,0,1,85495.24,0
15575185,757,"Spain","Male",33,5,77253.22,1,0,1,194239.63,0
15749004,718,"France","Female",31,0,118100.59,2,1,0,103165.15,0
15689886,626,"Germany","Male",39,10,132287.92,3,1,1,51467.92,1
15777923,544,"France","Female",45,6,0,2,0,1,151401.33,0
15777067,445,"France","Male",64,2,136770.67,1,0,1,43678.06,0
15635034,727,"Germany","Male",37,9,101191.83,1,1,1,34551.35,1
15713463,645,"Germany","Female",41,2,138881.04,1,1,0,129936.53,1
15608406,678,"France","Male",26,5,111128.04,1,1,0,60941.27,1
15746553,526,"Germany","Male",50,5,124233.24,1,0,1,159456.87,1
15658409,686,"France","Male",41,5,128876.71,3,1,1,106939.34,1
15688619,718,"Spain","Male",45,3,105266.32,2,1,1,193724.51,0
15750731,736,"Germany","Male",50,9,116309.01,1,1,0,185360.4,1
15762172,850,"France","Female",39,2,0,2,1,0,179451.42,0
15611599,604,"France","Female",71,2,0,2,1,1,49506.82,0
15771323,480,"Spain","Male",39,5,121626.9,1,1,1,82438.13,0
15726103,689,"Germany","Female",55,1,76296.81,1,1,0,42364.75,1
15705085,670,"Spain","Female",29,9,0,2,1,0,27359.19,0
15758073,655,"France","Female",20,7,134397.61,1,0,0,28029.54,0
15593295,548,"France","Male",57,6,76165.65,1,1,1,133537.53,0
15616550,698,"Germany","Male",44,10,116363.37,2,1,0,198059.16,0
15783083,534,"France","Male",27,9,0,2,1,0,161344.13,0
15660211,629,"Germany","Male",35,7,156847.29,2,1,0,31824.29,0
15815490,670,"Germany","Male",40,2,164948.98,3,0,0,177028,1
15750545,629,"France","Male",44,5,0,4,0,0,117572.59,1
15666095,753,"Spain","Male",51,4,79811.72,2,0,1,68260.27,1
15605113,518,"France","Female",27,1,133801.49,1,1,1,143315.57,0
15686885,777,"Germany","Male",44,3,124655.59,2,0,1,79792.3,0
15790314,649,"France","Male",41,0,0,2,0,1,130567.02,0
15605276,742,"France","Female",29,4,0,2,1,1,180066.59,0
15752731,615,"France","Female",30,9,0,1,1,0,87347.82,0
15606133,628,"Spain","Male",42,7,0,2,0,1,172967.87,0
15752047,689,"Germany","Male",33,2,161814.64,2,1,0,169381.9,0
15601351,735,"France","Male",43,9,127806.91,1,1,1,73069.59,0
15711218,616,"Germany","Male",39,2,121704.32,2,1,0,55556.3,0
15601116,686,"France","Male",32,6,0,2,1,1,179093.26,0
15655229,850,"Germany","Female",35,7,114285.2,1,0,1,129660.59,0
15651740,525,"Spain","Female",30,5,0,2,0,1,149195.44,0
15707189,667,"Germany","Female",36,1,114391.62,1,1,1,53412.54,0
15594456,740,"Spain","Female",56,4,99097.33,1,1,1,85016.64,1
15705313,707,"France","Female",33,2,58036.33,1,1,1,83335.78,0
15728456,604,"France","Male",33,3,0,1,1,0,42171.13,1
15594404,834,"France","Female",49,8,160602.25,2,1,0,129273.94,0
15784010,666,"Germany","Male",33,2,124125.26,1,1,0,81884.8,0
15761886,740,"France","Male",36,4,172381.8,1,1,1,86480.29,0
15608726,663,"France","Male",24,7,0,2,1,1,166310.82,0
15713604,425,"Germany","Male",40,9,166776.6,2,0,1,172646.88,0
15633108,646,"France","Male",26,4,139848.17,1,1,0,164696.27,0
15586174,700,"Germany","Female",30,4,116377.48,1,1,1,134417.31,0
15583680,615,"Spain","Male",41,4,0,1,0,1,149278.96,0
15756277,850,"Germany","Female",43,8,92244.83,2,1,0,54949.73,0
15813144,554,"France","Female",26,7,92606.86,2,1,0,192709.69,0
15587647,850,"Germany","Female",66,0,127120.62,1,0,1,118929.64,1
15662658,651,"Germany","Male",34,2,90355.12,2,0,0,193597.94,0
15718064,635,"Spain","Male",29,2,0,2,0,0,117173.8,0
15801414,767,"France","Female",35,2,0,2,0,0,144251.38,0
