"customer_id","credit_score","country","gender","age","tenure","balance","products_number","credit_card","active_member","estimated_salary","churn"
15661974,677,"France","Male",46,2,57037.74,1,1,1,158531.01,0
15689341,655,"France","Female",50,10,0,4,1,0,179267.94,1
15598175,592,"Germany","Female",26,4,105082.07,2,1,0,132801.57,0
15690231,612,"Spain","Female",62,0,167026.61,2,1,1,192892.05,0
15739068,638,"Germany","Male",25,4,148045.45,2,1,1,114722.42,0
15758056,558,"France","Male",35,1,0,2,0,0,111687.57,0
15738411,505,"France","Male",34,10,104498.79,1,0,1,126451.14,0
15654106,604,"France","Male",26,8,149542.52,2,0,1,197911.52,0
15658693,827,"France","Female",60,2,0,2,0,1,60615.83,0
15803804,717,"Germany","Female",35,5,103214.71,1,1,0,172172.7,0
15578809,651,"Germany","Male",40,1,134760.21,2,0,0,174434.06,1
15752026,691,"France","Male",58,3,0,1,0,1,194930.3,1
15752838,723,"Spain","Male",38,6,0,2,1,1,94415.6,0
15569571,584,"Germany","Female",46,6,87361.02,2,1,0,120376.87,1
15687130,686,"France","Female",43,0,0,1,1,1,170072.9,0
15617197,524,"France","Male",50,4,0,2,1,1,31840.59,1
15631310,537,"France","Female",53,3,0,1,1,1,91406.62,0
15756560,599,"Spain","Female",46,7,81742.84,2,1,0,83282.21,0
15771540,755,"France","Male",38,9,148912.44,1,1,0,80416.16,0
15650670,567,"Germany","Female",40,2,105222.86,2,1,0,93795.86,0
15729763,655,"Spain","Male",34,1,116114.93,1,1,1,49492.15,0
15614878,660,"Germany","Female",29,6,180520.29,1,1,1,123850.58,0
15785865,711,"France","Male",58,9,91285.13,2,1,1,26767.85,0
15688691,665,"Germany","Female",51,9,110610.41,2,0,1,1112.76,1
15673529,645,"Spain","Male",36,4,59893.85,2,1,0,43999.64,0
15634719,704,"France","Male",31,0,0,2,1,0,183038.33,0
15601892,563,"France","Male",33,8,0,2,0,1,68815.05,0
15658956,505,"Germany","Male",40,6,47869.69,2,1,1,155061.97,0
15737310,633,"France","Male",29,10,130206.28,1,1,0,184654.87,0
15763665,833,"France","Female",28,4,136674.51,2,0,0,5278.78,0
15668818,592,"Spain","Female",40,2,200322.45,1,1,1,113244.73,0
15765812,587,"Spain","Male",48,1,0,2,1,1,8908,0
15704844,550,"Spain","Male",62,7,80927.56,1,0,1,64490.67,0
15616700,622,"Spain","Female",41,9,0,2,1,1,155786.39,0
15583049,643,"Germany","Female",34,7,160426.07,1,0,1,188533.11,0
15733768,600,"France","Male",32,1,0,1,1,1,101986.16,0
15755242,682,"France","Female",46,2,0,1,1,1,114442.66,0
15746564,566,"France","Male",42,3,108010.78,1,1,1,157486.1,0
15700209,486,"France","Male",63,9,97009.15,1,1,1,85101,0
15602735,692,"Germany","Male",45,6,152296.83,4,0,1,108040.86,1
15800062,850,"Spain","Male",49,8,0,1,0,0,25867.67,1
15653696,515,"France","Female",28,9,0,2,0,0,94141.75,0
15707144,571,"Germany","Male",25,6,82506.72,2,1,0,167705.07,0
15775891,634,"Germany","Male",48,2,107247.69,1,1,1,103712.05,1
15711789,768,"Spain","Female",42,3,0,1,0,0,161242.99,1
15600879,554,"Germany","Female",36,3,157780.93,2,1,0,6089.13,0
15766776,576,"France","Male",41,1,0,1,1,1,188274.6,0
15680278,661,"Spain","Female",42,9,75361.44,1,1,0,27608.12,1
15688637,592,"France","Female",27,4,0,2,1,1,183569.25,0
15591179,702,"Spain","Male",30,2,0,2,1,1,145537.32,0
15698619,593,"France","Male",43,9,0,2,1,1,76357.43,0
15599301,538,"Germany","Female",28,6,164365.44,1,0,1,5698.97,0
15644962,745,"France","Male",21,4,137910.45,1,1,1,177235.23,0
15737782,562,"France","Male",29,9,0,1,1,1,25858.68,0
15742272,669,"France","Female",44,8,96418.09,1,0,0,131609.48,1
15591577,584,"France","Male",35,3,146311.58,1,1,1,105443.47,0
15582325,524,"France","Male",52,2,87894.26,1,1,0,173899.42,1
15732102,656,"Germany","Female",27,3,150905.03,2,1,0,16998.72,0
15631927,574,"Spain","Female",28,7,0,2,0,0,185660.3,0
15754261,648,"Spain","Male",42,2,98795.61,2,1,0,89123.99,0
15627697,662,"France","Male",34,2,0,2,0,1,21497.27,0
15721585,628,"Germany","Male",29,3,113146.98,2,0,1,124749.08,0
15639946,597,"Germany","Female",39,8,162532.14,3,1,0,36051.46,1
15729954,586,"France","Female",28,5,0,3,1,0,170487.4,1
15797010,649,"France","Female",31,2,0,2,1,0,15200.61,0
15622494,718,"France","Male",27,2,0,2,0,0,26229.24,0
15628203,637,"France","Female",38,3,104339.56,1,0,0,119882.86,0
15766869,634,"Germany","Male",37,1,89696.84,2,1,1,193179.88,0
15682547,649,"France","Male",38,1,122214,1,0,1,88965.46,0
15648702,775,"Germany","Male",70,6,119684.88,2,1,1,74532.02,0
15809178,569,"Germany","Female",42,9,146100.75,1,1,0,32574.01,1
15576824,564,"Germany","Female",44,3,111760.4,3,1,1,104722.47,1
15675422,544,"France","Female",32,9,110728.39,1,1,1,14559.62,0
15597951,471,"France","Female",58,4,114713.57,1,1,1,36315.03,0
15770420,749,"Germany","Male",46,10,78136.36,2,1,1,73470.98,0
15608230,667,"France","Male",23,1,0,2,1,0,91573.19,0
15592816,623,"Germany","Female",48,1,108076.33,1,1,0,118855.26,1
15641480,571,"France","Male",32,5,131354.25,1,1,0,125256.53,0
15791131,551,"Germany","Female",30,2,143340.44,1,1,0,145796.49,0
15644724,472,"France","Male",31,4,58662.92,2,0,1,73322,0
15723894,625,"France","Male",45,7,137555.44,1,0,0,124607.7,0
15658889,689,"France","Male",22,4,136444.25,1,1,0,51980.25,1
15667046,694,"Spain","Male",38,7,121527.4,1,1,0,113481.02,0
15720671,704,"France","Male",42,8,129735.3,2,1,1,179565.57,0
15579647,682,"France","Male",42,0,0,1,1,1,160828.98,0
15625522,700,"Spain","Male",31,7,0,2,0,1,145151.96,0
15591123,557,"Germany","Male",68,2,100194.44,1,1,1,38596.34,0
15597265,660,"France","Male",38,7,0,2,0,1,146585.53,0
15747265,598,"Germany","Female",27,10,171283.91,1,1,1,84136.12,0
15713379,669,"France","Male",26,4,0,2,1,1,197594.34,0
15730433,580,"Germany","Female",38,1,128218.47,1,1,0,125953.83,1
15693347,676,"France","Female",32,5,0,2,1,1,75465.41,0
15715465,714,"Germany","Male",28,7,77776.39,1,1,0,177737.07,0
15610765,559,"France","Male",29,1,0,2,0,0,155639.76,0
15790235,778,"Spain","Male",40,8,104291.41,2,1,1,117507.11,0
15775234,646,"France","Male",24,8,0,2,0,0,92612.88,0
15659475,597,"France","Female",33,6,135703.59,2,0,0,74850.84,0
15642202,821,"Germany","Female",37,5,106453.53,2,0,1,127413,0
15771417,640,"France","Male",43,7,132412.38,1,0,0,69584.3,1
15726589,540,"Germany","Male",39,1,82531.11,1,1,0,114092.52,0
15595883,540,"Germany","Male",39,4,127278.31,1,1,1,16150.34,0
15742820,535,"France","Female",45,2,0,2,0,1,170621.55,0
15597930,646,"France","Male",52,8,59669.43,1,0,0,172495.81,1
15731327,652,"Germany","Male",27,2,166527.88,2,0,1,146007.7,0
15775662,760,"France","Male",43,8,121911.59,1,1,0,193312.33,0
15646817,769,"France","Male",51,9,156773.78,2,1,0,40257.79,0
15723299,774,"France","Male",53,4,113709.28,1,1,1,153887.93,1
15618936,688,"France","Female",51,5,0,1,1,0,91624.11,1
15787529,592,"Spain","Male",38,0,0,1,1,0,65986.48,1
15780128,705,"France","Male",33,3,144427.96,2,1,0,113845.19,0
15757001,624,"France","Female",32,2,79368.87,2,1,1,145471.94,0
15595388,594,"France","Female",30,10,0,2,1,1,124071.71,0
15619280,683,"France","Male",25,4,0,2,1,0,152698.24,0
15768244,538,"Spain","Female",30,8,0,2,1,1,41192.95,0
15806837,669,"France","Male",37,4,0,1,1,0,132540.33,0
15764351,668,"Germany","Female",59,5,120170.07,1,0,1,50454.8,0
15628813,693,"France","Female",43,4,152341.55,1,1,0,9241.78,0
15701555,575,"Spain","Male",53,1,84903.33,2,0,1,26015.8,0
15758482,626,"France","Female",32,0,0,2,0,0,187172.54,0
15680346,683,"Spain","Male",40,8,0,1,1,0,75848.22,0
15812917,653,"Spain","Male",35,6,116662.96,2,1,1,23864.21,0
15703059,549,"Germany","Female",49,6,124829.16,1,0,1,93551.36,0
15585451,558,"Germany","Female",32,1,108262.87,1,1,1,6935.31,0
15812513,599,"Germany","Male",45,10,103583.05,1,1,0,132127.69,1
15610426,764,"France","Female",39,5,81042.42,1,0,1,109805.17,0
15776454,603,"France","Female",48,5,0,1,1,0,100478.6,1
15648489,487,"France","Male",53,4,199689.49,1,1,1,24207.86,1
15646609,748,"France","Male",33,1,142645.43,1,0,0,69132.66,0
15693203,710,"Spain","Female",75,5,0,2,1,1,9376.89,0
15813067,432,"Germany","Female",45,3,110219.14,1,1,0,43046.7,1
15769829,534,"Spain","Male",51,3,0,2,0,1,20856.31,0
15773503,551,"Spain","Male",32,4,0,2,1,0,53420.53,0
15631848,727,"France","Female",26,9,121508.28,1,1,1,146785.44,0
15594084,524,"France","Male",22,9,0,2,1,0,74405.34,0
15651093,707,"France","Female",55,1,0,2,0,1,54409.48,0
15798824,671,"Spain","Male",38,0,92674.94,2,1,0,3647.57,0
15671591,439,"Spain","Male",52,3,96196.24,4,1,0,198874.52,1
15733581,831,"Germany","Male",32,9,80262.66,1,1,0,194867.78,0
15641640,545,"Spain","Female",33,7,173331.52,1,1,0,150452.88,0
15789425,694,"Germany","Female",37,8,98218.04,2,1,0,182354.46,1
15570943,711,"Germany","Female",35,2,133607.75,1,1,1,120586.32,0
15721917,559,"France","Female",38,8,95139.41,1,1,1,86575.46,0
15776047,620,"France","Female",29,3,0,2,0,1,153392.28,0
15675328,449,"France","Female",37,6,0,2,1,0,82176.48,0
15604314,703,"Germany","Female",26,1,97331.19,1,1,0,63717.49,0
15630402,594,"France","Female",31,9,0,1,0,1,5719.11,0
15701291,601,"France","Male",44,3,0,2,1,0,30607.11,0
15810944,586,"France","Female",35,7,0,2,1,0,70760.69,0
15603246,498,"France","Male",73,2,170241.7,2,1,1,165407.96,0
15804002,691,"France","Female",33,1,128306.83,1,1,1,113580.79,0
15728773,568,"France","Female",47,7,0,2,1,1,45978.39,0
15598044,715,"France","Female",35,3,0,1,1,1,152012.36,0
15600575,802,"Spain","Male",41,6,0,2,1,0,47322.05,0
15727311,539,"France","Female",22,0,100885.93,2,1,1,38772.65,0
15570769,494,"France","Male",69,9,93320.8,1,1,1,24489.44,0
15704987,649,"France","Female",52,8,49113.75,1,1,0,41858.43,0
15649487,578,"Germany","Female",38,4,113150.44,2,1,0,176712.59,1
15599081,507,"Germany","Female",46,8,102785.16,1,1,1,70323.68,0
15705113,685,"Spain","Male",34,6,83264.28,1,0,0,9663.28,0
15573452,663,"Germany","Male",42,7,115930.87,1,1,0,19862.78,0
15724858,688,"France","Female",54,9,0,1,1,0,191212.63,1
15689425,687,"Spain","Male",35,8,100988.39,2,1,0,22247.27,0
15715541,850,"France","Female",42,9,113311.11,1,1,1,198193.75,0
15798850,576,"France","Male",32,7,0,2,1,0,4660.91,0
15776348,835,"Germany","Male",20,4,124365.42,1,0,0,180197.74,1
15793813,774,"France","Male",36,7,103688.19,1,0,1,118971.74,0
15744919,734,"Spain","Female",37,0,152760.24,1,1,1,48990.5,0
15654901,733,"France","Male",51,10,141556.96,1,1,0,130189.53,0
15775562,538,"France","Female",33,5,0,2,1,0,126962.41,0
15814004,589,"France","Male",29,2,0,2,0,1,98320.27,0
15673619,530,"France","Male",25,9,162560.32,1,1,0,64129.03,0
15595135,778,"Germany","Female",29,7,123229.46,1,1,0,181221.09,0
15583681,616,"Spain","Male",31,7,76665.71,2,1,1,163809.08,0
15718071,655,"France","Female",51,3,0,2,0,1,15801.02,0
15679760,721,"France","Male",46,1,115764.32,2,0,0,102950.79,0
15595324,579,"Germany","Female",39,5,117833.3,3,0,0,5831,1
15651983,591,"France","Female",56,9,128882.49,1,1,1,196241.94,1
15746737,565,"Germany","Male",59,9,69129.59,1,1,1,170705.53,0
15774179,487,"France","Male",37,6,0,2,1,1,126477.41,0
15798659,526,"Spain","Female",43,3,0,2,1,0,31705.19,0
15636428,703,"Spain","Female",45,1,0,1,1,0,182784.11,1
15786993,810,"France","Female",51,5,0,2,0,1,184524.74,0
15709441,745,"Spain","Female",59,8,0,1,1,1,36124.98,0
15672091,786,"Germany","Female",32,2,104336.43,2,0,0,59559.81,0
15660200,551,"France","Male",31,1,0,2,1,1,185105.44,0
15689237,471,"France","Female",27,4,0,2,1,0,122642.09,0
15642725,797,"France","Male",32,10,114084.6,1,0,1,125782.29,0
15701962,590,"Spain","Female",29,2,166930.76,2,1,0,122487.73,0
15811613,588,"France","Female",27,8,0,1,1,0,20066.38,0
15610801,648,"Germany","Male",41,5,123049.21,1,0,1,5066.76,0
15801247,605,"Spain","Male",39,10,105317.73,2,1,0,138021.36,0
15725660,676,"France","Male",20,1,80569.73,1,0,0,68621.98,0
15800061,495,"Spain","Female",45,3,89158.94,3,1,0,135169.76,1
15578006,787,"France","Female",85,10,0,2,1,1,116537.96,0
15741094,693,"France","Male",21,1,0,2,1,1,3494.02,0
15617134,716,"France","Male",38,4,0,2,1,0,189678.7,0
15783029,671,"France","Male",34,7,106603.74,2,1,1,26387.71,0
15622833,835,"Germany","Female",29,10,130420.2,2,0,0,106276.55,0
15749130,621,"Germany","Male",27,1,74298.43,1,1,1,52581.96,0
15779862,658,"Germany","Female",31,3,133003.03,1,0,1,146339.27,1
15610140,601,"France","Female",34,5,0,2,1,0,27022.57,0
15791174,540,"Spain","Male",67,1,88382.01,1,0,1,59457,0
15602373,812,"France","Male",44,4,115049.15,2,1,0,165038.41,0
15762605,685,"France","Male",58,1,104796.54,1,1,1,154181.41,0
15599533,569,"France","Female",43,7,0,2,1,1,77703.19,0
15762228,506,"Spain","Male",35,6,110046.93,2,1,0,26318.73,0
15579781,806,"Germany","Male",31,10,138653.51,1,1,0,190803.37,0
15581654,798,"France","Male",32,7,0,2,0,1,37731.95,0
15644296,740,"France","Female",30,8,105209.54,1,1,0,1852.58,0
15594577,556,"France","Male",35,10,0,2,1,1,192751.18,0
15673367,587,"Germany","Male",33,6,132603.36,1,1,0,55775.72,0
15694288,468,"Spain","Male",28,3,0,2,1,0,170661.02,0
15603319,693,"France","Male",29,2,151352.74,1,0,0,197145.89,0
15759066,483,"France","Female",44,5,136836.49,1,1,0,192359.9,1
15674206,716,"France","Female",22,8,0,2,1,1,92606.98,0
15779581,734,"Spain","Female",43,3,55853.33,2,0,1,94811.85,1
15662901,656,"France","Male",37,2,0,2,0,1,67840.81,0
15738448,480,"Germany","Female",25,3,174330.35,2,0,0,181647.13,0
15680243,792,"France","Male",19,7,143390.51,1,1,0,33282.84,0
15745083,613,"Germany","Male",59,8,91415.76,1,0,0,27965,1
15708228,476,"Germany","Male",30,3,134366.42,1,1,0,68343.53,0
15809347,763,"Germany","Male",32,9,160680.41,1,1,0,30886.35,0
15660866,640,"France","Female",29,3,0,2,1,0,2743.69,0
15724536,560,"Spain","Female",28,1,0,2,1,1,120880.72,0
15657163,623,"Germany","Male",42,1,149332.48,2,1,0,100834.22,0
15622478,698,"France","Female",40,7,105061.74,3,1,0,107815.31,1
15779529,620,"France","Male",32,7,0,2,1,1,34665.79,0
15663161,680,"Germany","Female",51,5,143139.87,1,0,0,47795.43,1
15593715,634,"Germany","Male",27,3,107027.52,1,1,0,173425.68,0
15685346,736,"Spain","Female",26,4,135889.13,1,1,1,165692.03,0
15694453,631,"Germany","Male",37,9,131519.49,2,1,1,51752.18,0
15660541,694,"France","Male",34,5,127900.03,1,1,0,101737.8,0
15772073,664,"France","Male",48,10,0,1,1,0,140173.17,1
15769596,710,"Germany","Female",24,2,110407.44,2,0,0,15832.43,1
15638003,648,"Spain","Male",55,1,81370.07,1,0,1,181534.04,0
15730688,548,"France","Female",28,8,116755.5,2,1,1,158585.17,1
15753102,752,"Spain","Male",44,6,83870.33,1,1,0,178722.24,0
15810075,648,"France","Female",39,6,130694.89,2,1,1,153955.38,1
15795298,573,"Germany","Female",35,9,206868.78,2,0,1,102986.15,0
15724161,644,"France","Female",40,9,137285.26,4,1,0,77063.63,1
15750056,702,"France","Female",29,6,149218.39,1,1,1,9633.01,0
15794493,641,"Spain","Male",32,7,0,2,1,1,24267.28,0
15569641,692,"Germany","Female",41,8,130701.29,1,1,0,59354.24,1
15815236,574,"Spain","Male",34,5,0,2,0,0,28269.86,0
15811177,643,"France","Female",31,3,167949.48,1,1,0,143162.34,0
15680587,834,"France","Male",23,4,131254.81,1,1,0,20199.3,0
15767681,470,"Spain","Male",34,9,0,2,0,1,89013.67,0
15721592,665,"France","Female",38,5,0,2,1,0,156439.56,0
15581282,651,"France","Female",39,6,0,1,1,0,24176.44,0
15680752,675,"France","Female",49,0,0,1,1,1,80496.71,1
15764604,586,"France","Female",35,7,164769.02,3,1,0,119814.25,1
15613014,722,"Germany","Male",29,1,107233.85,2,1,0,24924.92,0
15759684,528,"France","Female",27,7,176227.07,2,0,1,139481.53,0
15609669,542,"France","Female",39,4,109949.39,2,1,1,41268.65,0
15663249,575,"Spain","Female",37,9,133292.45,1,1,0,111175.09,0
15586757,801,"France","Female",32,4,75170.54,1,1,1,37898.5,0
15596522,692,"France","Female",42,2,0,2,1,0,145222.93,0
15675791,610,"France","Male",36,4,129440.3,2,1,0,102638.35,0
15736397,544,"France","Male",23,1,96471.2,1,1,0,35550.97,0
15598070,564,"France","Female",33,4,135946.26,1,1,0,63170,0
15733973,850,"France","Female",42,8,0,1,1,0,19632.64,1
15596761,515,"Germany","Male",60,9,113715.36,1,1,0,18424.24,1
15652400,667,"Spain","Male",56,2,168883.08,1,0,1,18897.78,0
15594762,827,"Spain","Male",46,1,183276.32,1,1,1,13460.27,0
15623502,598,"Spain","Female",56,4,98365.33,1,1,1,44251.33,0
15674331,576,"Germany","Male",30,7,132174.41,2,0,0,93767.03,0
15619465,555,"Spain","Female",24,2,0,2,0,1,197866.55,0
15575247,524,"France","Male",30,1,0,2,1,0,126812.85,0
15695679,776,"Spain","Male",39,2,104349.45,1,0,0,79503.05,0
15589715,584,"France","Female",66,5,0,1,1,0,49553.38,1
15814553,559,"France","Female",34,5,68999.66,2,1,1,66879.27,0
15601550,595,"Spain","Male",36,6,85768.42,1,1,1,24802.77,0
15664907,527,"France","Male",47,1,0,1,1,0,21312.16,1
15612465,684,"Spain","Male",34,9,100628,2,1,1,190263.78,0
15717560,580,"France","Male",50,0,125647.36,1,1,0,57541.08,1
15729908,411,"France","Female",36,10,0,1,0,0,120694.35,0
15646936,631,"Germany","Female",32,2,146810.99,2,1,1,180990.29,0
15721835,791,"Spain","Male",25,7,0,1,1,0,89666.28,0
15591279,734,"France","Male",37,3,80387.81,1,0,1,77272.62,0
15587419,611,"France","Male",58,8,0,2,0,1,107665.68,1
15699619,641,"France","Male",31,10,155978.17,1,1,0,91510.71,0
15778830,841,"France","Male",31,2,0,2,1,0,173240.52,0
15768293,614,"France","Male",51,3,0,2,1,1,5552.37,0
15671249,422,"France","Female",33,2,0,2,1,0,102655.31,0
15624755,707,"Germany","Female",40,3,109628.44,1,1,0,189366.03,0
15774744,664,"Germany","Male",33,7,97286.16,2,1,0,143433.33,0
15629885,850,"France","Female",33,7,118004.26,1,1,0,183983.82,0
15793890,728,"France","Female",59,4,0,1,1,1,163365.85,1
15683758,640,"France","Male",44,7,111833.47,1,1,0,67202.74,0
15672330,678,"France","Female",31,1,0,2,0,1,130446.65,0
15748589,736,"France","Female",30,9,0,2,1,0,34180.33,0
15691863,751,"France","Female",39,3,0,2,1,1,84175.34,0
15706071,528,"Germany","Male",39,0,127631.62,1,0,1,22197.8,1
15654296,754,"Spain","Female",19,9,0,1,1,0,189641.11,0
15724527,825,"France","Male",34,9,0,2,1,1,31933.06,0
15733014,813,"France","Female",62,10,64667.95,2,0,1,140454.14,0
15753343,523,"France","Female",28,2,121164.11,1,1,1,59938.81,0
15638988,684,"France","Male",54,6,0,2,1,1,94888.6,0
15625126,629,"France","Female",40,6,0,2,1,1,139356.3,0
15740630,487,"Spain","Female",31,1,0,2,1,0,158750.13,0
15815420,808,"Spain","Male",47,8,139196,1,0,1,74028.36,0
15711468,527,"France","Female",32,7,0,2,1,1,44099.75,0
15799626,637,"Germany","Male",50,4,126345.55,1,0,1,17323,1
15659325,802,"Spain","Male",40,5,0,2,1,1,175043.69,0
15720508,735,"France","Male",31,3,119558.35,1,0,0,72927.68,0
15702300,671,"France","Male",27,5,0,2,0,0,120893.07,0
15631305,599,"Spain","Female",28,4,126833.79,2,1,0,60843.09,1
15640866,718,"France","Female",29,3,0,1,0,1,134462.29,0
15631800,474,"France","Male",37,3,98431.37,1,0,0,75698.44,0
15648320,658,"France","Female",31,7,123974.96,1,1,0,102153.75,0
15792729,474,"Germany","Female",34,9,176311.36,1,1,0,160213.27,0
15767414,591,"France","Male",40,2,99886.42,2,1,1,88695.19,0
15568044,508,"France","Female",31,7,0,2,1,1,6123.15,0
15750638,705,"Germany","Female",33,5,116765.7,1,0,0,190659.17,1
15648881,581,"Germany","Male",40,0,101016.53,1,0,1,7926.35,1
15733303,630,"France","Male",67,5,0,2,1,1,27330.27,0
15749905,698,"Spain","Female",47,6,0,1,1,0,50213.81,1
15643967,652,"France","Female",37,4,92208.54,1,0,1,197699.8,1
15733234,777,"France","Female",58,4,0,1,1,1,62449.07,1
15721582,644,"Germany","Female",40,4,77270.08,2,1,1,115800.1,1
15628219,665,"Germany","Female",37,3,111911.63,1,1,1,110359.68,1
15601184,604,"Spain","Female",26,3,0,2,1,0,155248.62,0
15576263,759,"France","Female",22,5,0,1,1,0,22303.17,0
15793196,759,"France","Male",41,9,0,2,0,1,190294.12,0
15633352,628,"France","Female",31,6,175443.75,1,1,0,113167.17,1
15750874,676,"France","Male",31,3,78990.15,1,1,1,124777.14,0
15588923,591,"France","Female",33,4,113743.37,1,1,0,124625.08,0
15797760,632,"France","Male",40,3,193354.86,2,1,0,149188.41,0
15790564,832,"Germany","Female",40,9,107648.94,2,1,1,134638.97,0
15593736,598,"Germany","Female",46,7,131769.04,1,0,0,184980.23,1
15595937,430,"Germany","Male",36,1,138992.48,2,0,0,122373.42,0
15565806,532,"France","Male",38,9,0,2,0,0,30583.95,0
15815530,612,"France","Female",42,10,75497.51,1,0,0,149682.78,0
15684103,674,"France","Female",26,10,0,2,1,1,138423.1,0
15767722,593,"France","Female",39,0,117704.73,1,1,0,197933.5,0
15654346,679,"Germany","Male",35,1,130463.55,2,1,1,37341.17,0
15570360,641,"France","Female",35,4,0,2,0,0,125986.18,0
15688193,468,"France","Male",36,3,61636.97,1,0,0,107787.42,0
15778219,790,"France","Male",26,5,0,1,1,0,20510.79,0
15719090,676,"Germany","Female",34,4,89437.03,1,1,1,189540.95,0
15735632,571,"France","Male",41,8,0,1,1,1,63736.17,0
15722404,445,"France","Female",30,3,0,2,1,1,127939.19,0
15662063,746,"France","Male",36,7,142400.77,1,1,1,193438.69,0
15745605,722,"France","Female",47,2,88011.4,1,1,1,90655.94,1
15801699,436,"Spain","Male",43,5,0,2,1,1,35687.43,0
15612092,646,"Germany","Male",32,8,105397.8,1,1,0,78111.84,1
15705777,710,"Germany","Male",49,10,129164.88,1,1,1,193266.72,0
15661936,513,"France","Male",40,3,141004.46,1,1,0,105028.46,0
15580988,842,"France","Male",29,8,0,2,1,1,123437.05,0
15713370,657,"Spain","Male",36,8,188241.05,2,0,0,183058.51,1
15748673,770,"France","Female",37,9,0,2,0,0,22710.72,0
15754919,773,"France","Female",40,10,0,2,0,1,69303.15,0
15641662,470,"Germany","Male",39,5,117469.91,2,0,0,63705.9,0
15689031,697,"Spain","Female",37,7,168066.87,1,1,0,35450.53,0
15769586,820,"France","Female",49,1,0,2,1,1,119087.25,0
15627840,682,"France","Female",42,0,0,1,0,1,91981.85,1
15701908,623,"Spain","Female",40,7,0,1,1,1,25904.12,0
15736990,537,"France","Male",28,3,157842.07,1,1,0,86911.49,0
15743714,468,"France","Male",46,7,91443.75,1,1,0,10958.18,0
15807993,588,"Germany","Female",30,0,110148.49,1,1,0,5790.9,1
15643679,784,"Germany","Male",28,2,70233.74,2,1,1,179252.73,0
15812324,779,"France","Male",27,1,0,2,1,1,190623.02,0
15588944,456,"France","Female",63,1,165350.61,2,0,0,140758.07,1
15694253,686,"France","Female",41,7,152105.57,2,0,1,132374.41,0
15759566,617,"France","Male",74,10,0,2,1,1,53949.98,0
15675675,850,"France","Female",32,5,106290.64,1,1,0,121982.73,0
15802060,646,"Germany","Female",30,10,100548.67,2,0,0,136983.77,0
15660505,735,"Germany","Male",46,2,106344.95,1,1,0,114371.33,1
15782630,543,"France","Male",35,5,137482.19,1,0,0,62389.35,0
15608166,761,"France","Male",36,9,127637.92,1,1,1,81062.93,0
15614230,426,"France","Female",34,3,0,2,1,1,61230.83,0
15729958,777,"France","Male",37,1,0,1,1,1,126837.72,0
15801395,790,"France","Female",33,10,135120.72,1,0,0,195204.99,0
15757911,643,"Spain","Female",32,2,0,1,0,0,131301.74,0
15665340,584,"Spain","Female",37,8,0,2,0,1,100835.19,0
15787151,638,"France","Female",34,7,0,2,1,1,198969.78,0
15757821,771,"Spain","Male",18,1,0,2,0,0,41542.95,0
15569248,554,"France","Female",43,10,0,2,1,0,149629.13,1
15700383,763,"France","Female",35,7,115651.6,2,1,1,104706.29,0
15650545,849,"France","Male",69,7,71996.09,1,1,1,139065.94,0
15612769,692,"France","Male",28,5,61581.97,1,1,1,70179.91,0
15710853,623,"France","Female",24,5,0,2,1,0,116160.04,0
15623712,453,"Spain","Female",42,5,0,3,1,0,83008.49,1
15653251,408,"France","Female",84,8,87873.39,1,0,0,188484.52,1
15755077,778,"Germany","Female",37,0,105617.73,2,1,1,133699.82,1
15808557,695,"France","Female",42,5,0,1,0,1,72172.13,1
15748034,534,"France","Male",29,7,174851.9,1,1,1,79178.31,0
15632324,602,"France","Male",59,7,0,2,1,1,162347.05,0
15646726,672,"France","Male",43,5,0,1,0,0,63833.09,0
15636024,692,"Spain","Female",34,4,109699.08,1,1,1,37898.91,0
15801218,675,"France","Male",49,8,135133.39,1,0,1,179521.24,1
15642655,731,"Spain","Male",33,1,0,1,1,0,130726.96,0
15690130,468,"France","Female",32,8,137649.47,1,0,0,198714.29,0
15653753,542,"Spain","Male",43,6,113567.94,1,1,0,89543.25,0
15641359,662,"Spain","Female",35,6,0,2,0,0,2423.9,1
15648455,647,"Germany","Male",51,4,131156.76,1,1,0,29883.63,0
15580629,604,"France","Male",31,6,134837.58,1,1,0,192029.19,0
15730161,833,"France","Female",39,3,0,2,1,0,1710.89,0
15629094,528,"France","Female",36,1,156948.41,1,1,1,149912.28,1
15651823,590,"France","Female",60,6,147751.75,1,1,0,88206.04,1
15786392,765,"France","Male",41,4,124182.21,1,0,0,100153.43,0
15614302,699,"Germany","Female",31,10,125837.86,2,1,0,189392.66,0
15723263,495,"Germany","Female",34,9,117160.32,1,1,1,116069.24,1
15803121,847,"France","Male",51,5,97565.74,1,0,0,144184.06,1
15631709,470,"Spain","Female",31,2,101675.22,2,1,0,45033.75,0
15761670,695,"France","Female",50,8,0,1,1,0,126381.6,1
15706005,674,"France","Male",46,2,174701.05,1,1,0,90189.72,1
15791988,670,"France","Male",68,4,0,2,1,1,11426.7,0
15634359,639,"Germany","Female",41,5,98635.77,1,1,0,199970.74,0
15586629,637,"France","Male",33,5,0,2,1,0,139947.17,0
15773221,577,"Spain","Male",43,8,79757.21,1,1,0,135650.72,1
15652626,826,"France","Male",55,4,115285.85,1,1,0,140126.17,0
15599410,721,"France","Male",41,2,0,2,1,0,168219.75,0
15571958,489,"Spain","Male",40,3,221532.8,1,1,0,171867.08,0
